,Unnamed: 0,compound,negative,neutral,positive,screen_name,created_at,full_text,full_text_3,retweet_count,favorite_count,user_mentions
2703,2703,0.0,0.0,1.0,0.0,TheStalwart,2019-05-02 09:15:50,RT Thousands of cats and dogs in Permian boomtowns are being given up because their owners cant find housing for them ,Thousands of cats and dogs in Permian boomtowns are being given up because their owners can't find housing for them https://t.co/A7W1SyZ9ML,10,0,"[{""screen_name"": ""business"", ""name"": ""Bloomberg"", ""id"": 34713362, ""id_str"": ""34713362"", ""indices"": [3, 12]}]"
2704,2704,0.0,0.0,1.0,0.0,TheStalwart,2019-05-02 09:17:41, The spread between Bitcoin on Bitfinex vs the other exchanges is up to over 350 ,,1,4,"[{""screen_name"": ""markets"", ""name"": ""Bloomberg Markets"", ""id"": 69620713, ""id_str"": ""69620713"", ""indices"": [0, 8]}]"
2705,2705,0.3612,0.0,0.915,0.085,TheStalwart,2019-05-02 09:21:04,Central banking as we know it is on the way out and it s inevitable that something like modern monetary theory will replace it billionaire investor Ray Dalio said ,,5,33,[]
2706,2706,-0.4019,0.14400000000000002,0.856,0.0,TheStalwart,2019-05-02 09:29:23,Read this from on the problem with citing transitory factors for the recent decline in core inflation ,,7,18,"[{""screen_name"": ""boes_"", ""name"": ""Matthew B"", ""id"": 42570063, ""id_str"": ""42570063"", ""indices"": [15, 21]}]"
2707,2707,0.0516,0.114,0.763,0.12300000000000001,TheStalwart,2019-05-02 09:40:03,RT Why bitcoin trades at a premium on exchanges thought to be in trouble This is a vert useful explanation of something I ,Why #bitcoin trades at a premium on exchanges thought to be in trouble. This is a vert useful explanation of something I had noticed but had not getting around to working out - thanks @TheStalwart. https://t.co/V6cZhnsDBp,2,0,"[{""screen_name"": ""JReade_WGC"", ""name"": ""John Reade"", ""id"": 899661698335944704, ""id_str"": ""899661698335944704"", ""indices"": [3, 14]}]"
2708,2708,0.0,0.0,1.0,0.0,TheStalwart,2019-05-02 09:54:58,People in the UK are so fancy They actually use the word whilst ,,1,37,[]
2709,2709,0.0,0.0,1.0,0.0,TheStalwart,2019-05-02 10:27:57,RT Dai is still trading below 1 But the stability fee increases do seem to be reducing the supply of Dai which is down by ,"Dai is still trading below $1. But the stability fee increases do seem to be reducing the supply of Dai, which is down by almost 10 million since April 10: (https://t.co/k13yNtrENe). This should eventually nudge the price back up to $1. Milton Friedman's long &amp; variable lags? https://t.co/k3ycJPHa47",3,0,"[{""screen_name"": ""jp_koning"", ""name"": ""JP Koning"", ""id"": 921839401, ""id_str"": ""921839401"", ""indices"": [3, 13]}]"
2710,2710,0.0,0.0,1.0,0.0,TheStalwart,2019-05-02 10:29:54, I got raked over the coals by Bitcoiners for tweeting this over two years ago ,,0,8,"[{""screen_name"": ""lawmaster"", ""name"": ""Larry Cermak"", ""id"": 16709601, ""id_str"": ""16709601"", ""indices"": [0, 10]}, {""screen_name"": ""lwsnbaker"", ""name"": ""lawson : baker"", ""id"": 1319579286, ""id_str"": ""1319579286"", ""indices"": [11, 21]}, {""screen_name"": ""coindesk"", ""name"": ""CoinDesk"", ""id"": 1333467482, ""id_str"": ""1333467482"", ""indices"": [22, 31]}]"
2711,2711,0.3182,0.0,0.892,0.10800000000000001,TheStalwart,2019-05-02 10:30:02,RT This is a tremendous article by someone who moved from Venezuela just a week ago Huge props to for publishing it ,This is a tremendous article by someone who moved from Venezuela just a week ago. Huge props to @coindesk for publishing it. Must read for everyone in crypto https://t.co/V3bjsGNhWN https://t.co/uVpFhIoxwR,33,0,"[{""screen_name"": ""lawmaster"", ""name"": ""Larry Cermak"", ""id"": 16709601, ""id_str"": ""16709601"", ""indices"": [3, 13]}, {""screen_name"": ""coindesk"", ""name"": ""CoinDesk"", ""id"": 1333467482, ""id_str"": ""1333467482"", ""indices"": [111, 120]}]"
2712,2712,0.43799999999999994,0.0,0.893,0.107,TheStalwart,2019-05-02 10:33:02,RT Not exactly how Id put it but Dalios one of the few nonMMTers from left or right whos talked about MMT not burdened w an i ,"Not exactly how I'd put it, but Dalio's one of the few non-MMTers from left or right who's talked about MMT not burdened w/ an inability to imagine policy done differently. (As if the way it's currently done isn't itself a fairly recent invention.) https://t.co/jP3NyB9ZJe",34,0,"[{""screen_name"": ""stf18"", ""name"": ""Scott Fullwiler"", ""id"": 20571872, ""id_str"": ""20571872"", ""indices"": [3, 9]}]"
2713,2713,0.8225,0.0,0.664,0.336,TheStalwart,2019-05-02 10:34:17,RT Congrats to Greece which now has the strongest Markit Manufacturing PMI reading in the world Fastest increase in employment ,"Congrats to Greece, which now has the strongest Markit Manufacturing PMI reading in the world. Fastest increase in employment since survey began in May 1999, strongest business confidence since July 2012, strongest overall reading since 2000! https://t.co/uMJbN8UDD5",28,0,"[{""screen_name"": ""pearkes"", ""name"": ""George Pearkes"", ""id"": 18300968, ""id_str"": ""18300968"", ""indices"": [3, 11]}]"
2714,2714,0.5994,0.0,0.8640000000000001,0.136,TheStalwart,2019-05-02 10:39:43, Thats fair but in this case I was mostly using it to explain how Biden and Bernie could theoretically have a lot of natural voter overlap even if they appear to be far apart ideologically,,0,1,"[{""screen_name"": ""wrdcsc"", ""name"": ""William Dailey, CSC"", ""id"": 14336757, ""id_str"": ""14336757"", ""indices"": [0, 7]}]"
2715,2715,0.0,0.0,1.0,0.0,TheStalwart,2019-05-02 10:46:21,RT Powell cited three items in particular as the main culprits for the recent decline in core inflation but of course they only ac ,"Powell cited three items in particular as the main culprits for the recent decline in core inflation, but of course they only account for less than half of it. And they’re all classified by @sffed as acyclical anyway, so why expect them to go back up? https://t.co/pddvwrhJpd",22,0,"[{""screen_name"": ""boes_"", ""name"": ""Matthew B"", ""id"": 42570063, ""id_str"": ""42570063"", ""indices"": [3, 9]}]"
2716,2716,0.29600000000000004,0.0,0.784,0.21600000000000003,TheStalwart,2019-05-02 11:00:18, Yep that and they let inflation expectations become unanchored,,0,15,"[{""screen_name"": ""mattyglesias"", ""name"": ""Matthew Yglesias"", ""id"": 15446531, ""id_str"": ""15446531"", ""indices"": [0, 13]}]"
2717,2717,0.8689,0.075,0.5710000000000001,0.354,TheStalwart,2019-05-02 11:12:39,RT I hate to be a stickler but with Apples new 10Q share count the company did not attain the trillion dollar market value ,"I hate to be a stickler, but with Apple's new 10Q share count the company did not attain the trillion dollar market value milestone at any point yesterday $AAPL",1,0,"[{""screen_name"": ""firstadopter"", ""name"": ""\ud83d\udcc9Tae Kim"", ""id"": 16598957, ""id_str"": ""16598957"", ""indices"": [3, 16]}]"
2718,2718,0.0258,0.23800000000000002,0.518,0.244,TheStalwart,2019-05-02 11:12:52,RT Hymns drop off top 10 funeral music choices in favour of Ed Sheeran ,Hymns drop off top 10 funeral music choices in favour of Ed Sheeran https://t.co/DLRx4xyoET,7,0,"[{""screen_name"": ""guardiannews"", ""name"": ""Guardian news"", ""id"": 788524, ""id_str"": ""788524"", ""indices"": [3, 16]}]"
2719,2719,-0.5859,0.153,0.847,0.0,TheStalwart,2019-05-02 11:17:09,RT New Stephen Moore has continued underpaying his alimony bills for years even after he was found in contempt of court leav ,"New: Stephen Moore has continued underpaying his alimony bills for years, even after he was found in contempt of court, leaving his ex-wife short by tens of thousands of dollars https://t.co/5t5987t8j9",254,0,"[{""screen_name"": ""jonswaine"", ""name"": ""Jon Swaine"", ""id"": 19817778, ""id_str"": ""19817778"", ""indices"": [3, 13]}]"
2720,2720,-0.34,0.061,0.909,0.03,TheStalwart,2019-05-02 12:16:09,By and large I think anytime someone talks about doing MMT or MMT is coming I think theyre just talking nonsense But the way Dalio means it here less reliance on monetary policy and more on fiscal to deal with economic challenges is reasonable ,,29,150,[]
2721,2721,0.0516,0.15,0.65,0.19899999999999998,TheStalwart,2019-05-02 12:18:31,If someone on Finance Twitter has an acronym in their handle theres a good chance that they hate the Fed,,2,56,[]
2722,2722,0.0,0.0,1.0,0.0,TheStalwart,2019-05-02 12:19:36, CMT CFA etc Often a red flag,,0,10,"[{""screen_name"": ""IvanTheK"", ""name"": ""Ivan the K\u2122"", ""id"": 197869772, ""id_str"": ""197869772"", ""indices"": [0, 9]}]"
2723,2723,-0.6605,0.18600000000000003,0.755,0.059000000000000004,TheStalwart,2019-05-02 12:28:40, Right I agree with this hence why doing MMT is a nonsense phrase But Dalios use of it is less bad than most since a big implication of the descriptive aspect does lead to skepticism about monetary policys efficacy,,0,2,"[{""screen_name"": ""Contrahour"", ""name"": ""Contrahour"", ""id"": 35227172, ""id_str"": ""35227172"", ""indices"": [0, 11]}]"
2724,2724,-0.25,0.25,0.75,0.0,TheStalwart,2019-05-02 12:29:19,RT Enron lives in disguise in Turkey ,Enron lives in disguise in Turkey... https://t.co/xsK8XvBvP0,10,0,"[{""screen_name"": ""taylanbilgic"", ""name"": ""taylan bilgic"", ""id"": 1264314223, ""id_str"": ""1264314223"", ""indices"": [3, 16]}]"
2725,2725,-0.1531,0.242,0.758,0.0,TheStalwart,2019-05-02 12:30:27,Claims miss again Holding at 230K,,1,4,[]
2726,2726,-0.3254,0.11900000000000001,0.8109999999999999,0.07,TheStalwart,2019-05-02 12:34:17,RT all the years I spent having to grow up in Billy Joel country were now worth it I D RATHER WHINE WITH THE NIMBYS THAN FLY ,all the years I spent having to grow up in Billy Joel country were now worth it I’D RATHER WHINE WITH THE NIMBYS THAN FLY WITH THE GREATS: https://t.co/JdaDRJHfPM https://t.co/05YMu6GyBV,7,0,"[{""screen_name"": ""WaltHickey"", ""name"": ""Walter Hickey"", ""id"": 235700566, ""id_str"": ""235700566"", ""indices"": [3, 14]}]"
2727,2727,0.0,0.0,1.0,0.0,TheStalwart,2019-05-02 12:38:20,Reminder AAPL didnt hit 1 trillion in market cap yesterday and it still has a ways to go ,,1,8,[]
2728,2728,0.0,0.0,0.0,0.0,TheStalwart,2019-05-02 12:38:58, ,,0,5,"[{""screen_name"": ""conorsen"", ""name"": ""Conor Sen"", ""id"": 70778344, ""id_str"": ""70778344"", ""indices"": [0, 9]}]"
2729,2729,0.8016,0.077,0.6629999999999999,0.26,TheStalwart,2019-05-02 12:40:53,Jealous of all the folks going out to Omaha this weekend for the Berkshire thing Such a fun weekend and Omaha is great Highly recommend the whiskeymarinated steak at The Drover,,0,14,[]
2730,2730,0.0,0.0,0.0,0.0,TheStalwart,2019-05-02 12:43:09, ,,0,1,"[{""screen_name"": ""dougtee"", ""name"": ""doug tee"", ""id"": 195157522, ""id_str"": ""195157522"", ""indices"": [0, 8]}]"
2731,2731,0.0,0.0,1.0,0.0,TheStalwart,2019-05-02 12:44:48,RT editorial page editor James Bennet has recused himself from 2020 election coverage following the announcement that ,.@nytimes editorial page editor James Bennet has recused himself from 2020 election coverage following the announcement that his brother Senator Michael Bennet intends to run for president. Full statement follows. https://t.co/w7UiX85gDQ,331,0,"[{""screen_name"": ""NYTimesPR"", ""name"": ""NYTimes Communications"", ""id"": 15829144, ""id_str"": ""15829144"", ""indices"": [3, 13]}, {""screen_name"": ""nytimes"", ""name"": ""The New York Times"", ""id"": 807095, ""id_str"": ""807095"", ""indices"": [16, 24]}]"
2732,2732,0.0,0.0,1.0,0.0,TheStalwart,2019-05-02 12:45:22, Who hasnt,,0,2,"[{""screen_name"": ""dougtee"", ""name"": ""doug tee"", ""id"": 195157522, ""id_str"": ""195157522"", ""indices"": [0, 8]}]"
2733,2733,-0.5267,0.14400000000000002,0.7959999999999999,0.06,TheStalwart,2019-05-02 12:52:28,Does the presence of dozens of candidates degrade the quality of polls because youd have to be a freak to wait around and listen to a human or a robot listen to 21 names before giving your preference,,15,156,[]
2734,2734,-0.2732,0.091,0.909,0.0,TheStalwart,2019-05-02 12:55:10,RT PCE inflation YTD 15 2018 18 2017 18 2016 17 2015 04 2014 08 2013 15 2012 16 Obviously low inflat ,"PCE inflation: YTD 1.5% 2018 1.8% 2017 1.8% 2016 1.7% 2015: 0.4% 2014 0.8% 2013 1.5% 2012 1.6% Obviously, low inflation is `transitory'! https://t.co/yrHii4EfZq via @boes_ @economics @business",15,0,"[{""screen_name"": ""SteveMatthews12"", ""name"": ""Steve Matthews"", ""id"": 33621469, ""id_str"": ""33621469"", ""indices"": [3, 19]}]"
2735,2735,-0.0516,0.106,0.7959999999999999,0.09699999999999999,TheStalwart,2019-05-02 12:55:44, Yeah its crazy Imagine being on the phone and the pollster says Im now going to read off 21 names,,0,2,"[{""screen_name"": ""allensalkin"", ""name"": ""Allen Salkin"", ""id"": 14859639, ""id_str"": ""14859639"", ""indices"": [0, 12]}]"
2736,2736,0.0,0.0,0.0,0.0,TheStalwart,2019-05-02 12:56:39, ,,0,0,"[{""screen_name"": ""jackshafer"", ""name"": ""Jack Shafer"", ""id"": 12245632, ""id_str"": ""12245632"", ""indices"": [0, 11]}]"
2737,2737,0.2023,0.0,0.735,0.265,TheStalwart,2019-05-02 13:03:10,RT Evercore ISI agrees with Boes ,@boes_ Evercore ISI agrees with Boes https://t.co/DtcZlv33J1,1,0,"[{""screen_name"": ""LJKawa"", ""name"": ""Luke Kawa"", ""id"": 601154827, ""id_str"": ""601154827"", ""indices"": [3, 10]}, {""screen_name"": ""boes_"", ""name"": ""Matthew B"", ""id"": 42570063, ""id_str"": ""42570063"", ""indices"": [12, 18]}]"
2738,2738,-0.2732,0.512,0.488,0.0,TheStalwart,2019-05-02 13:07:09, Feds gotta cut,,0,2,"[{""screen_name"": ""ericjackson"", ""name"": ""Eric Jackson"", ""id"": 818071, ""id_str"": ""818071"", ""indices"": [0, 12]}, {""screen_name"": ""jyarow"", ""name"": ""Jay Yarow"", ""id"": 16370204, ""id_str"": ""16370204"", ""indices"": [13, 20]}]"
2739,2739,0.5106,0.0,0.8640000000000001,0.136,TheStalwart,2019-05-02 13:15:53,RT Corbat gets it The role of confidence in todays economy has grown as the financialization of the economy has deepened Very ,Corbat gets it. The role of confidence in today's economy has grown as the financialization of the economy has deepened. Very few seem to make this link as he does. Helps that he's an old EM hand. $C,4,0,"[{""screen_name"": ""mark_dow"", ""name"": ""Dow"", ""id"": 286654612, ""id_str"": ""286654612"", ""indices"": [3, 12]}]"
2740,2740,0.6705,0.0,0.56,0.44,TheStalwart,2019-05-02 13:17:54,RT Please give Sam a hand for his public service ,Please give Sam a hand for his public service. https://t.co/SdsuRAXqSS,4,0,"[{""screen_name"": ""pearkes"", ""name"": ""George Pearkes"", ""id"": 18300968, ""id_str"": ""18300968"", ""indices"": [3, 11]}]"
2741,2741,0.0,0.0,1.0,0.0,TheStalwart,2019-05-02 13:25:48, I mean polls do apparently get some responses right,,0,2,"[{""screen_name"": ""MochaLite"", ""name"": ""Ellen Anderson"", ""id"": 17948138, ""id_str"": ""17948138"", ""indices"": [0, 10]}]"
2742,2742,0.5106,0.0,0.602,0.39799999999999996,TheStalwart,2019-05-02 13:45:34,Fun chart from Neil Dutta of ,,11,19,"[{""screen_name"": ""RenMacLLC"", ""name"": ""Renaissance Macro"", ""id"": 3545510475, ""id_str"": ""3545510475"", ""indices"": [29, 39]}]"
2743,2743,0.4019,0.0,0.8809999999999999,0.11900000000000001,TheStalwart,2019-05-02 13:48:54, Do respondents answer as soon as they hear a name they support or do they have to wait for the whole list,,0,0,"[{""screen_name"": ""TonyFratto"", ""name"": ""Tony Fratto"", ""id"": 24002724, ""id_str"": ""24002724"", ""indices"": [0, 11]}]"
2744,2744,-0.5379,0.303,0.5770000000000001,0.121,TheStalwart,2019-05-02 13:49:36, Oh man really jealous No specific recs Just please post lots of food photos,,0,1,"[{""screen_name"": ""MarketShot"", ""name"": ""Eric Menzie"", ""id"": 145703415, ""id_str"": ""145703415"", ""indices"": [0, 11]}, {""screen_name"": ""ReformedBroker"", ""name"": ""Downtown Josh Brown"", ""id"": 22522178, ""id_str"": ""22522178"", ""indices"": [12, 27]}, {""screen_name"": ""howardlindzon"", ""name"": ""BlockchainLindzon+"", ""id"": 7517052, ""id_str"": ""7517052"", ""indices"": [28, 42]}]"
2745,2745,0.0,0.0,1.0,0.0,TheStalwart,2019-05-02 13:59:27,Tesla Plans to Raise 2 Billion From Stock Bond Offerings ,,1,1,[]
2746,2746,0.7717,0.0,0.675,0.325,TheStalwart,2019-05-02 14:15:18,RT Certainly that plays a role when you look at the tiny population of people who are talented enough to ,"@economeager @straightedge Certainly that plays a role when you look at the tiny population of people who are talented enough to play Major league baseball. But at lower levels with a wider range of talent among the players, like kids' softball, strikeouts and home runs are strongly anticorrelated.",1,0,"[{""screen_name"": ""ejenk"", ""name"": ""Evan Jenkins"", ""id"": 14608335, ""id_str"": ""14608335"", ""indices"": [3, 9]}, {""screen_name"": ""economeager"", ""name"": ""Rachael Meager"", ""id"": 143430352, ""id_str"": ""143430352"", ""indices"": [11, 23]}, {""screen_name"": ""straightedge"", ""name"": ""Nathan Lane"", ""id"": 15319524, ""id_str"": ""15319524"", ""indices"": [24, 37]}]"
2747,2747,0.0,0.0,1.0,0.0,TheStalwart,2019-05-02 14:18:48,Never got this before Tried to follow a cannabis company on Twitter ,,10,38,[]
2748,2748,0.6369,0.0,0.8109999999999999,0.18899999999999997,TheStalwart,2019-05-02 14:20:53,RT The Oakland As have called up the man with the new best name in the majors SKYE BOLT ,The Oakland A's have called up the man with the new best name in the majors: SKYE BOLT https://t.co/HGICSzvwuF,4,0,"[{""screen_name"": ""LJKawa"", ""name"": ""Luke Kawa"", ""id"": 601154827, ""id_str"": ""601154827"", ""indices"": [3, 10]}]"
2749,2749,0.5267,0.061,0.769,0.17,TheStalwart,2019-05-02 14:25:12,Tried the Chinese Club last year It was okay but it wasnt anywhere near as good as Chinese Mirch was I still think about and miss that restaurant ,,0,1,[]
2750,2750,0.0,0.0,1.0,0.0,TheStalwart,2019-05-02 14:26:02,RT US FirstQuarter Productivity Rises 36 Fastest Since 2014 ,"U.S. First-Quarter Productivity Rises 3.6%, Fastest Since 2014 https://t.co/EqkaeMQbEh",7,0,"[{""screen_name"": ""BloombergAU"", ""name"": ""Bloomberg Australia"", ""id"": 606571099, ""id_str"": ""606571099"", ""indices"": [3, 15]}]"
